Name,Season,Rating,Age,Mean,Growth
Emile Heskey,2010,6.52,33,6.580000000000001,-0.20000000000000018
Emiliano Viviano,2010,6.86,25,6.847777777777778,-0.2999999999999998
Emir Spahic,2010,7.34,30,7.257142857142857,0.03000000000000025
Emmanuel Rivière,2010,6.59,21,6.52,-0.5499999999999998
Emmerson Boyce,2010,6.75,31,6.77,0.15000000000000036
Eren Derdiyok,2010,6.86,23,6.91,-0.40999999999999925
Eric Abidal,2010,7.11,31,7.115,-0.5599999999999996
Eric Chelle,2010,6.75,33,6.915,-0.33000000000000007
Eric Mouloungui,2010,6.73,27,6.665,-0.13000000000000078
Erik Huseklepp,2010,6.65,26,6.65,0.0
Erjon Bogdani,2010,6.65,34,6.5600000000000005,0.1800000000000006
Ernesto Galán,2010,6.74,25,6.95,0.41999999999999993
Erwin Hoffer,2010,6.31,24,6.31,0.0
Esteban Cambiasso,2010,7.09,30,7.136666666666666,0.3200000000000003
Etienne Capoue,2010,7.25,22,7.091111111111112,0.1299999999999999
Eugen Polanski,2010,6.98,25,6.956666666666667,-0.05999999999999961
Ezequiel Carboni,2010,6.84,32,6.895,-0.11000000000000032
Ezequiel Lavezzi,2010,7.4,26,7.081666666666667,0.5299999999999994
Ezequiel Muñoz,2010,6.82,20,6.9071428571428575,-0.07000000000000028
Ezequiel Schelotto,2010,6.36,22,6.616,0.40000000000000036
Fabian Boll,2010,6.76,32,6.76,0.0
Fabiano,2010,7.07,29,7.07,0.0
Fabiano Santacroce,2010,7.05,24,6.895,-0.3099999999999996
Fabien Audard,2010,6.83,33,6.860000000000001,-0.5
Fabien Laurenti,2010,6.73,28,6.73,0.0
Fabio Caserta,2010,6.79,32,6.79,0.0
Fabio Grosso,2010,6.97,33,6.92,0.09999999999999964
Fabio Quagliarella,2010,7.34,28,6.943333333333334,-0.05999999999999961
Fabio Simplicio,2010,6.83,31,6.83,0.0
Fabián Vargas,2010,6.53,31,6.53,0.0
Fabrice Ehret,2010,6.46,31,6.550000000000001,-0.1299999999999999
Fabrice Muamba,2010,6.61,23,6.726666666666667,-0.07000000000000028
Fabricio Coloccini,2010,6.81,29,6.793333333333333,-0.11999999999999922
Fabrizio Miccoli,2010,7.05,32,7.205,-0.6200000000000001
Fahid Ben Khalfallah,2010,6.58,28,6.636666666666667,-0.5299999999999994
Faouzi Ghoulam,2010,6.79,20,7.079000000000001,0.11000000000000032
Farinós,2010,7.31,33,7.07,-0.47999999999999954
Faryd Mondragón,2010,6.32,40,6.52,-0.39999999999999947
Federico Balzaretti,2010,7.09,29,7.004,0.27999999999999936
Federico Casarini,2010,6.54,21,6.5,0.08000000000000007
Federico Fazio,2010,6.97,24,7.234444444444445,-0.13999999999999968
Federico Santander,2010,6.61,20,6.765000000000001,0.3099999999999996
Felipe Caicedo,2010,6.88,22,6.655,-0.15000000000000036
Felipe Melo,2010,7.09,28,7.0,-0.20999999999999996
Felix Bastians,2010,6.67,23,6.5725,-0.10999999999999943
Fernando,2010,6.38,32,6.83,0.5099999999999998
Fernando Amorebieta,2010,6.59,26,6.843333333333334,0.15999999999999925
Fernando Llorente,2010,7.29,26,7.021428571428571,-0.6399999999999997
Fernando Marqués,2010,6.82,26,6.705,0.23000000000000043
Fernando Menegazzo,2010,6.79,30,6.88,-0.17999999999999972
Fernando Muslera,2010,6.81,25,6.715,0.1899999999999995
Fernando Navarro,2010,7.07,29,6.8533333333333335,-0.1899999999999995
Fernando Soriano,2010,6.52,31,6.6125,-0.6399999999999997
Fernando Tissone,2010,6.83,24,6.75,-0.15000000000000036
Fernando Torres,2010,6.93,27,6.941249999999999,0.27000000000000046
Filip Daems,2010,6.72,32,6.856,0.40000000000000036
Filipe Luís,2010,7.02,25,7.317777777777778,-0.41999999999999993
Fin Bartels,2010,6.53,24,6.787999999999999,0.27999999999999936
Florent Balmont,2010,6.92,31,6.7844444444444445,-0.8799999999999999
Florent Malouda,2010,7.44,31,7.1425,-0.3000000000000007
Florent Sinama-Pongolle,2010,6.38,26,6.43,0.10000000000000053
Florian Bruns,2010,6.34,31,6.34,0.0
Florian Dick,2010,6.78,26,6.915,0.2699999999999996
Florian Fromlowitz,2010,6.43,24,6.54,-0.22000000000000064
Florian Marange,2010,6.79,25,6.7371428571428575,-0.05000000000000071
Foued Kadir,2010,7.12,27,6.922,-0.14999999999999947
Francesco Antonioli,2010,6.81,41,6.895,0.17000000000000082
Francesco Bega,2010,6.93,36,6.93,0.0
Francesco Della Rocca,2010,6.69,23,6.723333333333334,0.29000000000000004
Francesco Lodi,2010,6.96,27,6.905,-0.3600000000000003
Francesco Modesto,2010,6.6,29,6.5375,-0.02999999999999936
Francesco Pisano,2010,6.99,25,6.714,-0.7800000000000002
Francesco Totti,2010,7.36,34,7.336666666666667,-0.7199999999999998
Francesco Valiani,2010,6.89,30,6.725999999999999,-0.4900000000000002
Francis,2010,6.93,29,6.776000000000001,-0.13999999999999968
Francis Coquelin,2010,6.49,20,6.969999999999999,-0.1900000000000004
Francisco Pavón,2010,6.87,31,6.895,-0.04999999999999982
Francisco Puñal,2010,6.91,35,6.720000000000001,-0.33000000000000007
Franck Beria,2010,7.12,28,7.0042857142857144,-0.35000000000000053
Franck Dja Djedje,2010,6.51,25,6.484999999999999,-0.04999999999999982
Franck Ribéry,2010,7.82,28,7.592500000000001,-0.4200000000000008
Franck Tabanou,2010,7.03,22,6.865714285714286,-0.20000000000000018
Franco Sosa,2010,6.56,30,6.8149999999999995,-0.5100000000000007
Francois Clerc,2010,6.94,28,6.956666666666667,-0.08000000000000007
Frank Lampard,2010,7.37,33,7.191666666666667,-1.3900000000000006
Frank Rost,2010,6.69,38,6.745,-0.10999999999999943
Frederic Kanoute,2010,7.07,33,6.890000000000001,-0.6200000000000001
Frederic Sammaritano,2010,6.35,25,6.5275,0.16000000000000014
Frederik Sörensen,2010,6.83,19,6.946666666666666,-0.04999999999999982
Frédéric Piquionne,2010,6.9,32,6.845000000000001,0.11000000000000032
Gabi,2010,7.67,27,7.234444444444445,-0.15000000000000036
Gabriel Agbonlahor,2010,6.5,24,6.6257142857142854,-0.5200000000000005
Gabriel Heinze,2010,6.93,33,7.1433333333333335,0.08000000000000007
Gabriel Paletta,2010,7.23,25,7.045714285714285,-0.3600000000000003
Gabriel Tamas,2010,6.57,27,6.57,0.0
Gabriele Perico,2010,6.54,27,6.477499999999999,0.0
Gaby Mudingayi,2010,6.86,29,7.03,0.16999999999999993
Gaetano Berardi,2010,6.77,22,6.705,-0.1299999999999999
Gaetano D'Agostino,2010,7.0,29,7.033333333333334,0.0
Gaizka Toquero,2010,7.03,26,6.829999999999999,-0.6500000000000004
Gareth Bale,2010,7.38,21,7.599000000000001,0.16999999999999993
Gareth Barry,2010,7.06,30,7.03,-0.8399999999999999
Garry Bocaly,2010,6.85,23,6.945,0.1900000000000004
Gary Cahill,2010,7.3,25,7.068888888888889,-0.45999999999999996
Gary Caldwell,2010,6.72,29,6.635,-0.28999999999999915
Gary Medel,2010,6.97,23,6.887142857142857,-0.33999999999999986
Gary Taylor-Fletcher,2010,6.87,30,6.87,0.0
Gastón Ramírez,2010,6.67,20,6.827142857142857,-0.1200000000000001
Gastón Sangoy,2010,6.32,26,6.32,0.0
Gaël Clichy,2010,7.34,25,7.276250000000001,-0.39999999999999947
Gaël Danic,2010,7.1,29,6.8742857142857146,-0.2400000000000002
Gaël Germany,2010,6.71,26,6.71,0.0
Gaël Givet,2010,6.78,29,6.81,-0.34999999999999964
Gaëtan Bong,2010,6.93,23,6.726666666666667,-0.6900000000000004
Gelson Fernandes,2010,6.93,24,6.753333333333334,-0.16000000000000014
Gennaro Gattuso,2010,7.09,33,7.005,0.16999999999999993
Gennaro Sardo,2010,6.98,32,6.802,-0.5100000000000007
Geoffrey Dernis,2010,6.63,30,6.543333333333333,-0.3799999999999999
Geoffrey Jourdren,2010,6.85,25,6.752857142857143,-0.2999999999999998
Georg Niedermeier,2010,6.81,25,6.941428571428571,-0.6400000000000006
George Elokobi,2010,6.8,25,6.82,-0.040000000000000036
Georgios Tzavellas,2010,7.21,23,7.21,0.0
Gerald Asamoah,2010,6.77,32,6.59,-0.35999999999999943
Gerard Piqué,2010,7.04,24,7.169,0.05999999999999961
Gergely Rudolf,2010,6.36,26,6.36,0.0
Geromel,2010,7.08,25,7.085,0.16000000000000014
Gervinho,2010,7.2,24,7.0875,-0.5200000000000005
Giampaolo Pazzini,2010,7.15,26,6.773333333333333,-0.6900000000000004
Giampaolo Pazzini,2010,6.65,26,6.773333333333333,-0.6900000000000004
Giampiero Pinzi,2010,6.83,30,6.8999999999999995,-0.5099999999999998
Giandomenico Mesto,2010,6.98,29,7.115,0.14999999999999947
Gianluca Comotto,2010,6.61,32,6.693333333333334,-0.009999999999999787
Gianluca Curci,2010,6.76,25,6.8774999999999995,-0.16000000000000014
Gianluca Grava,2010,7.15,34,7.1850000000000005,-0.0699999999999994
Gianluca Zambrotta,2010,7.18,34,6.8999999999999995,0.05999999999999961
Gianluigi Buffon,2010,6.41,33,6.757,-0.08999999999999986
Gianni Munari,2010,6.7,28,6.535,-0.33000000000000007
Gilberto Martinez,2010,7.05,31,7.05,0.0
Giorgio Chiellini,2010,7.43,26,7.386,-0.5999999999999996
Giovanni Marchese,2010,6.7,26,6.917999999999999,0.14999999999999947
Giovanni Pasquale,2010,6.51,29,6.556,-0.21999999999999975
Giulio Donati,2010,6.53,21,6.81,-0.5199999999999996
Giulio Migliaccio,2010,7.17,30,7.031999999999999,-0.45999999999999996
Giuseppe Biava,2010,6.96,34,7.045714285714287,0.15999999999999925
Giuseppe Colucci,2010,7.2,30,6.915,-0.5700000000000003
Giuseppe Mascara,2010,6.98,31,6.943333333333334,-0.25
Giuseppe Rossi,2010,7.44,24,7.165,0.3099999999999996
Giuseppe Sculli,2010,6.72,30,6.936666666666667,0.20999999999999996
Giuseppe Vives,2010,7.16,30,7.0280000000000005,-0.2400000000000002
Glen Johnson,2010,7.23,26,7.095,-0.8200000000000003
Glenn Whelan,2010,6.49,27,6.742500000000001,-0.13000000000000078
Gojko Kacar,2010,6.83,24,6.704000000000001,-0.23000000000000043
Gonzalo Bergessio,2010,6.97,26,6.85,0.020000000000000462
Gonzalo Castro,2010,6.93,24,6.976315789473685,-0.21999999999999975
Gonzalo Castro,2010,6.85,26,6.976315789473685,-0.21999999999999975
Gonzalo Colsa,2010,7.03,32,6.93,-0.45999999999999996
Gonzalo Higuaín,2010,7.51,23,7.31090909090909,-1.0500000000000007
Gonzalo Jara,2010,6.66,25,6.66,0.0
Gonzalo Rodríguez,2010,6.99,27,7.062499999999999,-0.0600000000000005
Goran Pandev,2010,6.62,27,6.7057142857142855,-0.41000000000000014
Gorka Elustondo,2010,6.45,24,6.6725,0.0699999999999994
Gorka Iraizoz,2010,6.75,30,6.7975,-0.35000000000000053
Grafite,2010,6.77,32,6.925,-0.3100000000000005
Graham Dorrans,2010,6.6,24,6.638333333333333,-0.13999999999999968
Granddi N'Goyi,2010,6.58,23,6.71,0.2599999999999998
Gregory Coupet,2010,6.5,38,6.640000000000001,-0.28000000000000025
Gregory Leca,2010,6.93,31,6.85,-0.16000000000000014
Gregory Tafforeau,2010,6.91,34,6.91,0.0
Grégory Arnolin,2010,6.9,30,6.863333333333334,-0.20999999999999996
Grégory Bourillon,2010,6.81,27,6.786,-0.25
Grégory Lorenzi,2010,6.61,27,6.753333333333334,0.09999999999999964
Grégory Pujol,2010,7.12,31,6.736,-0.1299999999999999
Grégory Sertic,2010,6.58,21,6.892,0.16000000000000014
Grétar Steinsson,2010,6.96,29,6.79,-0.3100000000000005
Guillaume Hoarau,2010,7.19,27,7.175000000000001,0.03000000000000025
Guillermo Giacomazzi,2010,6.84,33,6.93,0.17999999999999972
Gurpegi,2010,6.9,30,6.878333333333334,-0.040000000000000036
Gustavo Franchin,2010,6.58,29,6.58,0.0
Gustavo Munúa,2010,6.83,33,6.805,0.10000000000000053
Guy Demel,2010,6.7,30,6.7775,0.0
Gylfi Sigurdsson,2010,6.67,21,6.98,0.4900000000000002
György Garics,2010,6.66,27,6.754999999999999,0.16999999999999993
Gökhan Inler,2010,7.27,27,7.099999999999999,-0.2400000000000002
Halil Altintop,2010,6.49,28,6.690000000000001,-0.3199999999999994
Hasan Kabze,2010,6.4,29,6.4,0.0
Hassan Yebda,2010,6.78,27,6.746666666666667,-0.04999999999999982
Hedwiges Maduro,2010,6.85,26,6.58,-0.35000000000000053
Heiko Butscher,2010,6.63,30,6.6899999999999995,-0.1200000000000001
Heiko Westermann,2010,7.11,27,7.17,0.03999999999999915
Heinz Müller,2010,6.54,33,6.7475000000000005,-0.4500000000000002
Hendry Thomas,2010,6.71,26,6.835,-0.25
Henri Bedimo,2010,6.97,27,6.86625,-0.25
Henrique,2010,7.05,24,7.051666666666667,-0.04999999999999982
Hernanes,2010,7.44,26,7.277142857142857,-0.41000000000000014
Hernán Bernardello,2010,6.88,24,6.915,-0.07000000000000028
Hernán Crespo,2010,6.53,35,6.635,-0.20999999999999996
Heurelho Gomes,2010,7.01,30,6.944,-0.5700000000000003
Holger Badstuber,2010,6.87,22,6.97,-0.04999999999999982
Houssine Kharja,2010,7.0,28,6.8149999999999995,-0.3700000000000001
Hugo Campagnaro,2010,7.47,31,7.3566666666666665,-0.7300000000000004
Hugo Lloris,2010,6.92,24,6.835000000000001,-0.09999999999999964
Hugo Rodallega,2010,6.62,25,6.615,-0.4900000000000002
Håvard Nordtveit,2010,6.95,21,6.738888888888889,0.040000000000000036
Hérita Ilunga,2010,6.45,29,6.5649999999999995,-0.22999999999999954
Ian Evatt,2010,7.0,29,7.0,0.0
Ignacio Camacho,2010,6.7,21,7.168571428571428,-0.16000000000000014
Ignacio Piatti,2010,6.74,26,6.74,0.0
Ignazio Abate,2010,7.41,24,6.942,-0.3700000000000001
Igor Gabilondo,2010,6.67,32,6.79,-0.2400000000000002
Igor de Camargo,2010,6.73,28,6.655,-0.15000000000000036
Ikechukwu Uche,2010,6.61,27,6.75,0.15999999999999925
Iker Casillas,2010,6.68,30,6.744,-0.08000000000000007
Iker Muniain,2010,6.99,18,6.91375,-0.16000000000000014
Ilkay Gündogan,2010,6.86,20,7.114999999999999,0.3699999999999992
Ion Ansotegi,2010,6.76,28,6.8566666666666665,0.1900000000000004
Ireneusz Jelen,2010,6.38,30,6.6850000000000005,-0.6100000000000003
Isaac Vorsah,2010,6.97,23,6.88,0.10999999999999943
Ismaël Gace,2010,6.73,24,6.925000000000001,-0.3899999999999997
Issam Jemaa,2010,6.47,27,6.57,-0.20000000000000018
Ivan Obradovic,2010,6.91,22,6.9350000000000005,0.04999999999999982
Ivan Rakitic,2010,7.08,23,7.190909090909091,0.02999999999999936
Ivan Rakitic,2010,7.53,23,7.190909090909091,0.02999999999999936
Ivo Ilicevic,2010,7.34,24,7.0,-0.4500000000000002
Iván Alonso,2010,6.39,32,6.449999999999999,-0.1200000000000001
Iván Cuéllar,2010,6.92,27,6.706,-0.2699999999999996
Iván Córdoba,2010,6.7,34,6.785,-0.16999999999999993
Iván Hernández,2010,7.01,31,6.895,-0.22999999999999954
Iván Marcano,2010,6.93,24,6.885,0.08999999999999986
Iván Ramis,2010,7.09,26,6.901111111111111,-0.5099999999999998
Jack Rodwell,2010,6.37,20,6.553999999999999,-0.04999999999999982
Jack Wilshere,2010,7.05,19,6.95,-0.1299999999999999
Jacques Faty,2010,6.57,27,6.616666666666667,-0.10000000000000053
Jacques-Alaixys Romao,2010,7.05,27,6.91,-0.03000000000000025
Jaime Gavilán,2010,6.97,26,6.665,-0.27000000000000046
Jakub Blaszczykowski,2010,6.82,25,7.074999999999999,-0.5099999999999998
Jamel Aït Ben Idir,2010,6.66,27,6.66,0.0
James Collins,2010,7.04,27,7.036666666666667,-0.2999999999999998
James McCarthy,2010,6.91,20,6.934285714285714,-0.009999999999999787
James Milner,2010,6.77,25,6.983999999999999,-0.45999999999999996
James Morrison,2010,6.68,25,6.861428571428571,-0.16000000000000014
James Tomkins,2010,7.34,22,7.067777777777778,-0.20000000000000018
Jamie Carragher,2010,6.7,33,6.6625,-0.33999999999999986
Jamie O'Hara,2010,7.04,24,6.976666666666667,-0.27000000000000046
Jan Morávek,2010,6.99,21,6.7825,-0.5200000000000005
Jan Rosenthal,2010,6.88,25,6.75,-0.5300000000000002
Jan Schlaudraff,2010,6.97,27,6.843333333333334,-0.3899999999999997
Jaroslav Plasil,2010,7.16,29,6.825999999999999,-0.02999999999999936
Jason Roberts,2010,6.53,33,6.505000000000001,0.04999999999999982
Javad Nekounam,2010,7.19,30,7.123333333333334,0.2599999999999998
Javi Chica,2010,6.7,26,6.797999999999999,-0.20999999999999996
Javi López,2010,6.88,25,6.934444444444443,-0.04999999999999982
Javi Martínez,2010,7.43,22,7.307777777777777,-0.1299999999999999
Javi Márquez,2010,7.02,25,6.733333333333334,-0.7199999999999998
Javi Varas,2010,6.96,28,6.74,-0.6399999999999997
Javi Venta,2010,6.9,35,6.993333333333333,0.3200000000000003
Javier Camuñas,2010,6.97,30,6.8,-0.33000000000000007
Javier Mascherano,2010,6.96,27,7.072499999999999,0.2999999999999998
Javier Paredes,2010,6.91,28,6.75,-0.010000000000000675
Javier Pastore,2010,7.35,22,7.1375,0.040000000000000036
Javier Pinola,2010,7.07,28,7.15,-0.04999999999999982
Javier Portillo,2010,6.23,29,6.23,0.0
Javier Zanetti,2010,7.1,37,7.09,-0.22999999999999954
Jay Spearing,2010,6.91,22,6.734999999999999,-0.35000000000000053
Jean Makoun,2010,6.89,28,6.960000000000001,-0.02999999999999936
Jean-Alain Fanchone,2010,6.55,22,6.55,0.0
Jean-Armel Kana-Biyik,2010,7.13,21,6.941666666666667,-0.4299999999999997
Jean-François Gillet,2010,6.89,32,6.928,-0.3700000000000001
Jean-Jacques Gosso,2010,6.47,28,6.47,0.0
Jean-Pascal Mignot,2010,6.99,30,6.960000000000001,-0.04999999999999982
Jeda,2010,6.76,32,6.776666666666666,-0.4299999999999997
Jefferson Farfán,2010,7.23,26,7.502000000000001,0.4300000000000006
Jens Hegeler,2010,6.75,23,6.773333333333333,-0.04999999999999982
Jeremie Bréchet,2010,7.05,31,6.987500000000001,-0.33999999999999986
Jeremy Mathieu,2010,7.1,27,6.97625,-0.3099999999999996
Jermain Defoe,2010,6.68,28,6.72375,-0.7199999999999998
Jermaine Beckford,2010,6.46,27,6.46,0.0
Jermaine Jenas,2010,6.89,28,6.89,0.0
Jermaine Jones,2010,6.62,29,7.025,0.3200000000000003
Jermaine Jones,2010,6.94,29,7.025,0.3200000000000003
Jermaine Pennant,2010,7.11,28,6.84,0.16999999999999993
Jerome Leroy,2010,6.65,36,6.683333333333334,-0.2999999999999998
Jerome Thomas,2010,6.88,28,6.779999999999999,-0.20000000000000018
Jesús Gámez,2010,7.11,26,7.033333333333334,0.3700000000000001
Jesús Navas,2010,7.24,25,7.002,-0.6799999999999997
Jimmy Briand,2010,6.62,25,6.707777777777777,-0.08000000000000007
Jires Kembo-Ekoko,2010,6.84,23,6.925,0.16999999999999993
Jiri Bilek,2010,6.79,27,6.79,0.0
Jirí Jarosik,2010,7.3,33,7.285,0.03000000000000025
Joan Capdevila,2010,6.91,33,6.816666666666666,-0.4200000000000008
Joan Verdú,2010,6.82,28,6.7749999999999995,-0.1899999999999995
Joaquín,2010,7.19,29,6.958,-0.09999999999999964
Jody Craddock,2010,6.69,35,6.885,-0.3899999999999997
Joe Hart,2010,6.92,24,6.677000000000001,-0.3799999999999999
Joel Matip,2010,6.44,19,7.058,0.3100000000000005
Joey Barton,2010,7.35,28,7.064,0.020000000000000462
Johan Djourou,2010,6.97,24,6.85,-0.4500000000000002
Johan Elmander,2010,7.18,30,6.786666666666666,-0.2599999999999998
Johannes Flum,2010,6.66,23,6.772,0.21999999999999975
John Arne Riise,2010,7.07,30,6.926,0.16999999999999993
John Heitinga,2010,6.49,27,6.680000000000001,0.0699999999999994
John Mensah,2010,6.89,28,7.02,-0.2600000000000007
John O'Shea,2010,6.99,30,6.758750000000001,-0.07000000000000028
John Obi Mikel,2010,7.07,24,6.816666666666666,-0.3600000000000003
John Pantsil,2010,6.71,30,6.855,-0.29000000000000004
John Terry,2010,7.31,30,7.061428571428571,-0.6900000000000004
Joleon Lescott,2010,6.99,28,6.941666666666666,-0.2699999999999996
Jonas Olsson,2010,6.85,28,6.766,-0.23999999999999932
Jonathan Brison,2010,6.8,28,6.97,0.14999999999999947
Jonathan Pitroipa,2010,6.99,25,6.8775,-0.45999999999999996
Jonathan Spector,2010,6.39,25,6.605,-0.4300000000000006
Jonathan Walters,2010,6.64,27,6.675714285714286,0.0
Jonathan Zebina,2010,7.0,32,6.890000000000001,0.11000000000000032
Jonathan de Guzmán,2010,7.08,23,6.736250000000001,-0.3700000000000001
Jonny Evans,2010,6.9,23,7.063000000000001,-0.4900000000000002
Jonás Gutiérrez,2010,6.93,27,6.916666666666667,-0.08000000000000007
Jordan Henderson,2010,7.05,21,6.965999999999999,-0.0600000000000005
Jordan Loties,2010,7.16,26,6.94,0.0
Jordi Alba,2010,6.89,22,7.086,-0.28000000000000025
Jordi Amat,2010,6.67,19,6.614999999999999,-0.08999999999999986
Jordi Codina,2010,6.89,29,6.865,0.04999999999999982
Jorge López,2010,6.44,32,6.61,-0.33999999999999986
Joris Marveaux,2010,6.64,28,6.748,-0.08999999999999986
Joris Mathijsen,2010,6.85,31,6.8675,-0.020000000000000462
Joseba Llorente,2010,6.81,31,6.573333333333333,-0.6299999999999999
Josip Ilicic,2010,7.25,23,7.084444444444445,0.13999999999999968
Josuha Guilavogui,2010,6.89,20,6.963750000000001,-0.009999999999999787
Josué,2010,6.92,31,6.907500000000001,-0.4800000000000004
José Antonio Reyes,2010,7.62,27,6.981249999999999,-0.54
José Bosingwa,2010,6.82,28,6.87,0.0
José Callejón,2010,6.96,24,7.038888888888889,0.08999999999999986
José Enrique,2010,6.97,25,6.94,0.040000000000000036
José Manuel Jurado,2010,6.82,25,6.783333333333334,-0.0600000000000005
José Reina,2010,6.7,28,6.683750000000001,-0.27000000000000046
José Saez,2010,6.31,29,6.353333333333333,-0.07000000000000028
João Victor,2010,6.69,22,6.69,0.0
Joël Sami,2010,6.71,26,6.742500000000001,-0.20999999999999996
Juan,2010,7.25,32,7.3999999999999995,-0.010000000000000675
Juan Arango,2010,7.13,31,7.290000000000001,0.13999999999999968
Juan Calatayud,2010,6.96,31,6.96,0.0
Juan Camilo Zuñiga,2010,6.9,25,6.9775,0.45999999999999996
Juan Forlín,2010,6.7,23,6.737500000000001,0.20999999999999996
Juan Mata,2010,7.19,23,7.025454545454545,-0.35999999999999943
Juan Pablo,2010,6.79,32,6.84,0.2699999999999996
Juan Rodríguez,2010,6.86,29,6.773333333333333,-0.07000000000000028
Juan Valera,2010,6.79,26,6.788333333333333,-0.14000000000000057
Juan Vargas,2010,7.1,27,6.8950000000000005,-0.27000000000000046
Juanfran,2010,7.05,34,6.887272727272728,-0.11000000000000032
Juanfran,2010,7.01,26,6.887272727272728,-0.11000000000000032
Juanlu,2010,6.99,31,6.823333333333333,-0.5
Juanma Ortiz,2010,6.68,29,6.615,0.1299999999999999
Juanra,2010,6.68,31,6.68,0.0
Julian Schieber,2010,6.93,22,6.983333333333333,0.2400000000000002
Julian Schuster,2010,6.97,26,6.794285714285714,-0.20999999999999996
